id_dokument,id_obdobi,cislo,typ,nazev,predkladatel,ct,id_x,end
9143,171,3682,13,,,275.0,6238.0,2016-02-09 15:06:31
9144,171,3683,13,,,508.0,6225.0,2016-02-09 15:19:25
9145,171,3684,13,,,543.0,5914.0,2016-02-09 17:25:24
9147,171,3686,13,,,543.0,5989.0,2016-02-10 12:24:28
9149,171,3688,13,,,611.0,5957.0,2016-02-10 13:33:32
9151,171,3690,13,,,611.0,5447.0,2016-02-10 15:40:37
9152,171,3691,13,,,611.0,4.0,2016-02-10 16:49:51
9154,171,3693,13,,,611.0,6208.0,2016-02-10 17:13:53
9155,171,3694,13,,,560.0,5476.0,2016-02-10 17:51:26
9157,171,3696,13,,,583.0,5911.0,2016-02-11 11:17:11
9158,171,3697,13,,,450.0,5965.0,2016-02-11 11:20:55
9168,171,3707,12,návrh usnesení Poslanecké sněmovny k bodu Informace vlády ČR o migrační krizi,Helena Langšádlová,,,2016-02-11 13:22:29
9176,171,3715,13,,,579.0,5987.0,2016-02-11 15:40:42
9178,171,3717,13,,,611.0,6217.0,2016-02-11 17:53:24
9179,171,3718,12,Návrh usnesení Poslanecké sněmovny k bodu Informace vlády ČR o migrační krizi,Marek Černoch,,,2016-02-11 18:09:38
9180,171,3719,13,,,611.0,6192.0,2016-02-11 18:14:57
9181,171,3720,13,,,611.0,6217.0,2016-02-11 18:43:24
9182,171,3721,12,Návrh usnesení PS k bodu Informace vlády ČR k migrační krizi,Jiří Mihola,,,2016-02-12 08:29:58
9183,171,3722,13,,,579.0,5272.0,2016-02-12 09:47:37
9188,171,3727,13,,,578.0,6166.0,2016-02-12 10:28:35
9189,171,3728,13,,,578.0,5272.0,2016-02-12 10:47:31
9190,171,3729,13,,,578.0,6196.0,2016-02-12 11:00:48
9193,171,3732,13,,,508.0,5433.0,2016-02-12 12:21:12
9194,171,3733,13,,,508.0,6207.0,2016-02-12 12:53:18
9196,171,3735,13,,,508.0,6207.0,2016-02-12 12:58:40
9197,171,3736,13,,,508.0,6207.0,2016-02-12 13:00:14
9202,171,3741,13,,,508.0,5989.0,2016-02-12 15:01:08
9203,171,3742,13,,,579.0,6178.0,2016-02-15 08:16:26
9207,171,3746,13,,,590.0,5718.0,2016-02-17 10:59:59
9208,171,3747,13,,,538.0,422.0,2016-02-17 13:21:51
9224,171,3763,13,,,575.0,5487.0,2016-02-19 09:42:35
9233,171,3772,12,Návrh usnesení k Informaci o systému kontrol ve veřejné správě a při čerpání veřejných finančních prostředků - sněmovní dokument č. 3633,Výbor pro veřejnou správu a regionální rozvoj,,,2016-02-22 12:30:10
9242,171,3781,13,,,560.0,6182.0,2016-02-23 16:37:32
9255,171,3794,13,,,655.0,6214.0,2016-02-29 09:59:42
9256,171,3795,13,,,508.0,5487.0,2016-02-29 11:11:22
9258,171,3797,13,,,578.0,6181.0,2016-02-29 13:14:27
9259,171,3798,13,,,578.0,6181.0,2016-02-29 13:15:59
9261,171,3800,13,,,687.0,5866.0,2016-02-29 15:55:21
9262,171,3801,13,,,579.0,6178.0,2016-02-29 16:03:19
9263,171,3802,13,,,489.0,6137.0,2016-02-29 21:31:52
9264,171,3803,13,,,687.0,6177.0,2016-03-01 08:34:48
9265,171,3804,13,,,578.0,6166.0,2016-03-01 09:01:18
9266,171,3805,13,,,578.0,5969.0,2016-03-01 09:09:26
9268,171,3807,13,,,580.0,5909.0,2016-03-01 09:17:10
9269,171,3808,13,,,578.0,5520.0,2016-03-01 10:11:34
9270,171,3809,13,,,578.0,6196.0,2016-03-01 11:53:54
9271,171,3810,13,,,578.0,6191.0,2016-03-01 12:05:40
9273,171,3812,13,,,579.0,5462.0,2016-03-01 12:53:53
9274,171,3813,13,,,579.0,6191.0,2016-03-01 12:55:04
9275,171,3814,13,,,580.0,5462.0,2016-03-01 13:15:17
9276,171,3815,13,,,627.0,6218.0,2016-03-01 13:30:37
9277,171,3816,13,,,655.0,6214.0,2016-03-01 13:38:25
9278,171,3817,13,,,578.0,5909.0,2016-03-01 13:42:52
9279,171,3818,13,,,578.0,5909.0,2016-03-01 13:43:08
9281,171,3820,13,,,579.0,5969.0,2016-03-01 13:55:50
9282,171,3821,13,,,627.0,68.0,2016-03-01 13:57:52
9283,171,3822,13,,,687.0,5279.0,2016-03-01 13:59:37
9284,171,3823,13,,,616.0,346.0,2016-03-01 14:00:54
9285,171,3824,13,,,560.0,6159.0,2016-03-01 14:04:46
9286,171,3825,13,,,575.0,6217.0,2016-03-01 14:07:25
9287,171,3826,13,,,687.0,6217.0,2016-03-01 14:07:26
9288,171,3827,13,,,610.0,346.0,2016-03-01 14:08:31
9289,171,3828,13,,,508.0,346.0,2016-03-01 14:11:05
9290,171,3829,13,,,689.0,6207.0,2016-03-01 14:27:05
9291,171,3830,13,,,578.0,5314.0,2016-03-01 14:37:24
9292,171,3831,13,,,655.0,5314.0,2016-03-01 14:37:25
9293,171,3832,13,,,579.0,5969.0,2016-03-01 15:17:48
9294,171,3833,13,,,560.0,5989.0,2016-03-01 15:28:49
9295,171,3834,13,,,687.0,6175.0,2016-03-01 15:39:12
9297,171,3836,13,,,560.0,5989.0,2016-03-01 15:47:03
9302,171,3841,13,,,687.0,6217.0,2016-03-01 16:02:25
9303,171,3842,13,,,560.0,5989.0,2016-03-01 16:06:39
9304,171,3843,13,,,560.0,5989.0,2016-03-01 16:24:39
9305,171,3844,13,,,560.0,5989.0,2016-03-01 16:25:26
9306,171,3845,13,,,560.0,5989.0,2016-03-01 16:27:30
9307,171,3846,13,,,560.0,5989.0,2016-03-01 16:28:16
9312,171,3851,13,,,275.0,6222.0,2016-03-02 09:51:23
9318,171,3857,13,,,489.0,6231.0,2016-03-02 14:10:34
9322,171,3861,13,,,275.0,6217.0,2016-03-02 15:15:26
9324,171,3863,13,,,508.0,5940.0,2016-03-02 17:12:25
9329,171,3868,13,,,508.0,6007.0,2016-03-04 11:21:06
9337,171,3876,13,,,508.0,6002.0,2016-03-07 16:53:41
9338,171,3877,13,,,508.0,5487.0,2016-03-07 21:26:16
9340,171,3879,13,,,156.0,6225.0,2016-03-08 09:29:28
9343,171,3882,13,,,689.0,6195.0,2016-03-08 10:35:04
9344,171,3883,13,,,508.0,6207.0,2016-03-08 11:59:49
9345,171,3884,13,,,600.0,6246.0,2016-03-08 12:56:01
9346,171,3885,13,,,508.0,6238.0,2016-03-08 12:58:50
9347,171,3886,13,,,508.0,6232.0,2016-03-08 13:15:31
9348,171,3887,13,,,508.0,6232.0,2016-03-08 13:17:22
9349,171,3888,13,,,508.0,6232.0,2016-03-08 13:18:43
9350,171,3889,13,,,489.0,5718.0,2016-03-08 13:21:25
9351,171,3890,13,,,489.0,5718.0,2016-03-08 13:22:08
9352,171,3891,13,,,508.0,5314.0,2016-03-08 13:42:25
9353,171,3892,13,,,508.0,5310.0,2016-03-08 13:44:04
9354,171,3893,13,,,590.0,6148.0,2016-03-08 13:45:51
9355,171,3894,13,,,508.0,4.0,2016-03-08 13:47:40
9356,171,3895,13,,,508.0,4.0,2016-03-08 13:48:34
9357,171,3896,13,,,508.0,4.0,2016-03-08 13:49:07
9358,171,3897,13,,,508.0,5279.0,2016-03-08 13:51:38
9359,171,3898,13,,,489.0,6222.0,2016-03-08 13:58:40
9360,171,3899,13,,,489.0,6222.0,2016-03-08 14:01:03
9361,171,3900,13,,,489.0,6222.0,2016-03-08 14:05:49
9362,171,3901,13,,,508.0,6213.0,2016-03-08 14:13:25
9363,171,3902,13,,,689.0,6207.0,2016-03-08 14:17:03
9364,171,3903,13,,,508.0,6238.0,2016-03-08 14:44:58
9365,171,3904,13,,,508.0,5989.0,2016-03-08 14:54:45
9366,171,3905,13,,,508.0,5314.0,2016-03-08 15:28:26
9367,171,3906,13,,,508.0,5502.0,2016-03-08 15:50:03
9368,171,3907,13,,,508.0,6232.0,2016-03-08 17:16:34
9369,171,3908,13,,,600.0,6235.0,2016-03-09 09:55:43
9370,171,3909,13,,,610.0,4.0,2016-03-09 10:02:54
9378,171,3917,13,,,202.0,6208.0,2016-03-10 11:54:50
9383,171,3922,13,,,560.0,5989.0,2016-03-11 10:15:27
9396,171,3935,13,,,600.0,422.0,2016-03-16 10:30:58
9401,171,3940,12,Návrh časového harmonogramu projednávání vládního návrhu státního závěrečného účtu České republiky za rok 2015 v Poslanecké sněmovně a jejích orgánech; návrh na jeho přikázání a přikázání jeho kapitol výborům včetně vztahů k státním fondům,Rozpočtový výbor,0.0,1118.0,2016-03-16 14:03:45
9402,171,3941,13,,,646.0,6280.0,2016-03-16 14:05:25
9403,171,3942,13,,,646.0,6280.0,2016-03-16 14:05:25
9404,171,3943,13,,,647.0,6280.0,2016-03-16 14:05:26
9430,171,3969,13,,,587.0,6181.0,2016-03-22 09:44:00
9431,171,3970,13,,,587.0,6181.0,2016-03-22 09:46:15
9433,171,3972,13,,,587.0,6181.0,2016-03-22 10:45:26
9434,171,3973,13,,,587.0,6181.0,2016-03-22 10:47:35
9435,171,3974,13,,,590.0,5490.0,2016-03-22 11:11:39
9438,171,3977,13,,,590.0,5969.0,2016-03-22 14:00:32
9439,171,3978,12,Návrh usnesení PS k bodu Informace vlády ČR k migrační krizi,Jiří Mihola,,,2016-03-22 14:14:55
9461,171,4000,13,,,639.0,6196.0,2016-03-23 18:37:16
9462,171,4001,13,,,639.0,6196.0,2016-03-23 18:40:21
9525,171,4064,13,,,647.0,6280.0,2016-04-04 13:46:30
9526,171,4065,13,,,569.0,5513.0,2016-04-04 15:34:00
9539,171,4078,13,,,587.0,5272.0,2016-04-06 12:26:24
9544,171,4083,13,,,679.0,6210.0,2016-04-07 14:04:23
9554,171,4093,13,,,677.0,6205.0,2016-04-07 17:32:23
9556,171,4095,13,,,677.0,6193.0,2016-04-08 16:25:48
9557,171,4096,13,,,677.0,6199.0,2016-04-08 22:44:30
9558,171,4097,13,,,679.0,5272.0,2016-04-11 09:16:40
9559,171,4098,13,,,679.0,5272.0,2016-04-11 09:18:13
9568,171,4107,13,,,680.0,6284.0,2016-04-11 20:40:13
9569,171,4108,13,,,679.0,6284.0,2016-04-11 20:42:20
9570,171,4109,13,,,679.0,6284.0,2016-04-11 20:43:55
9571,171,4110,13,,,679.0,6284.0,2016-04-11 20:45:11
9572,171,4111,13,,,679.0,6284.0,2016-04-11 20:46:38
9575,171,4114,13,,,510.0,6280.0,2016-04-12 10:41:30
9576,171,4115,13,,,569.0,6280.0,2016-04-12 10:41:31
9577,171,4116,13,,,725.0,5520.0,2016-04-12 13:16:35
9578,171,4117,13,,,654.0,5965.0,2016-04-12 13:19:19
9579,171,4118,13,,,725.0,5965.0,2016-04-12 13:23:09
9580,171,4119,13,,,654.0,6221.0,2016-04-12 13:47:26
9583,171,4122,13,,,510.0,6186.0,2016-04-12 15:24:54
9584,171,4123,13,,,569.0,6186.0,2016-04-12 15:26:08
9585,171,4124,13,,,679.0,5513.0,2016-04-12 15:47:51
9586,171,4125,13,,,699.0,5926.0,2016-04-12 16:10:53
9592,171,4131,13,,,555.0,4.0,2016-04-12 18:23:00
9593,171,4132,13,,,569.0,6191.0,2016-04-12 18:49:10
9594,171,4133,13,,,679.0,6188.0,2016-04-13 09:35:55
9603,171,4142,13,,,702.0,422.0,2016-04-13 14:14:27
9604,171,4143,13,,,379.0,6195.0,2016-04-13 14:17:00
9605,171,4144,13,,,408.0,5903.0,2016-04-13 14:33:55
9606,171,4145,13,,,408.0,5903.0,2016-04-13 14:37:29
9610,171,4149,13,,,379.0,6195.0,2016-04-13 15:41:14
9613,171,4152,13,,,156.0,6206.0,2016-04-14 12:54:16
9614,171,4153,13,,,156.0,6206.0,2016-04-14 12:58:14
9616,171,4155,13,,,608.0,6178.0,2016-04-14 16:49:51
9618,171,4157,13,,,569.0,5314.0,2016-04-15 09:34:30
9619,171,4158,13,,,569.0,5314.0,2016-04-15 10:23:30
9621,171,4160,13,,,501.0,68.0,2016-04-15 11:18:44
9623,171,4162,13,,,679.0,5926.0,2016-04-15 11:39:07
9625,171,4164,13,,,717.0,6166.0,2016-04-15 12:47:33
9626,171,4165,13,,,717.0,6166.0,2016-04-15 12:53:51
9627,171,4166,13,,,589.0,6166.0,2016-04-15 12:56:51
9630,171,4169,13,,,501.0,5844.0,2016-04-18 12:27:03
9631,171,4170,13,,,501.0,5844.0,2016-04-18 12:30:56
9632,171,4171,13,,,678.0,6172.0,2016-04-19 07:57:50
9634,171,4173,13,,,679.0,5272.0,2016-04-19 08:11:50
9635,171,4174,13,,,679.0,5969.0,2016-04-19 08:25:42
9636,171,4175,13,,,717.0,5969.0,2016-04-19 08:26:51
9637,171,4176,13,,,679.0,6284.0,2016-04-19 08:56:07
9642,171,4181,13,,,679.0,5921.0,2016-04-19 10:04:53
9643,171,4182,13,,,639.0,5520.0,2016-04-19 10:10:00
9644,171,4183,13,,,680.0,5921.0,2016-04-19 10:10:39
9645,171,4184,13,,,679.0,6210.0,2016-04-19 10:46:53
9646,171,4185,13,,,679.0,6210.0,2016-04-19 10:47:31
9647,171,4186,13,,,679.0,6210.0,2016-04-19 10:47:48
9648,171,4187,13,,,679.0,5921.0,2016-04-19 11:05:29
9649,171,4188,13,,,639.0,5969.0,2016-04-19 13:30:45
9650,171,4189,13,,,639.0,5969.0,2016-04-19 13:31:45
9651,171,4190,13,,,504.0,6218.0,2016-04-19 13:41:55
9652,171,4191,13,,,679.0,5933.0,2016-04-19 13:45:59
9655,171,4194,13,,,501.0,6228.0,2016-04-19 15:22:14
9658,171,4197,13,,,699.0,5502.0,2016-04-19 16:00:37
9659,171,4198,13,,,679.0,6160.0,2016-04-19 16:06:02
9660,171,4199,13,,,679.0,5969.0,2016-04-19 16:57:03
9661,171,4200,13,,,679.0,5969.0,2016-04-19 16:57:30
9662,171,4201,13,,,680.0,5969.0,2016-04-19 16:58:11
9663,171,4202,13,,,501.0,6204.0,2016-04-19 17:45:45
9664,171,4203,13,,,504.0,6224.0,2016-04-19 17:59:19
9665,171,4204,13,,,679.0,6217.0,2016-04-19 18:37:30
9666,171,4205,13,,,679.0,6217.0,2016-04-19 18:37:31
9668,171,4207,13,,,679.0,6217.0,2016-04-19 19:14:31
9674,171,4213,13,,,679.0,6284.0,2016-04-21 07:20:38
9686,171,4225,13,,,699.0,6178.0,2016-04-26 16:02:22
9687,171,4226,13,,,592.0,6178.0,2016-04-27 07:41:29
9700,171,4239,13,,,608.0,6230.0,2016-04-27 16:07:43
9713,171,4252,13,,,564.0,6280.0,2016-04-28 09:27:30
9752,171,4291,13,,,592.0,6187.0,2016-05-03 15:00:01
9756,171,4295,13,,,699.0,6178.0,2016-05-03 15:25:00
9770,171,4309,13,,,501.0,6204.0,2016-05-04 13:38:40
9778,171,4317,13,,,501.0,6211.0,2016-05-04 17:54:03
9779,171,4318,13,,,699.0,422.0,2016-05-04 16:37:33
9780,171,4319,13,,,699.0,422.0,2016-05-04 16:41:10
9781,171,4320,13,,,699.0,422.0,2016-05-04 16:43:03
9782,171,4321,13,,,699.0,422.0,2016-05-04 16:44:31
9783,171,4322,13,,,501.0,346.0,2016-05-04 17:19:21
9810,171,4349,12,ke stanovení výše odměn členům Kontrolní rady Technologické agentury ČR,Výbor pro vědu vzdělání kulturu mládež a tělovýchovu,0.0,1129.0,2016-05-12 10:16:26
9824,171,4363,12,Zpráva o kontrole výročních finančních zpráv politických stran a politických hnutí za rok 2015,kontrolní výbor,,,2016-05-12 14:03:33
9825,171,4364,12,Doplnění výročních finančních zpráv politických stran a politických hnutí za roky 2012 až 2014,kontrolní výbor,,,2016-05-12 14:05:38
9842,171,4381,12,Návrh usnesení Poslanecké sněmovny k přednášení návrhů na změnu schváleného pořadu schůze Poslanecké sněmovny,Hamáček Jan,,,2016-05-19 13:24:51
9843,171,4382,13,,,764.0,5513.0,2016-05-19 13:38:51
9844,171,4383,13,,,764.0,5513.0,2016-05-19 13:40:21
9845,171,4384,13,,,750.0,5272.0,2016-05-20 08:33:34
9848,171,4387,12,Konvergenční program České republiky (aktualizace květen 2016),Vlada CR,,,2016-05-20 10:49:28
9854,171,4393,13,,,501.0,5844.0,2016-05-23 13:46:13
9855,171,4394,13,,,678.0,5844.0,2016-05-23 13:48:58
9857,171,4396,13,,,678.0,5919.0,2016-05-24 10:54:32
9866,171,4405,13,,,592.0,5700.0,2016-05-24 18:09:35
9869,171,4408,13,,,569.0,6191.0,2016-05-25 15:08:18
9870,171,4409,13,,,569.0,6191.0,2016-05-25 15:09:34
9871,171,4410,13,,,569.0,6191.0,2016-05-25 15:10:15
9872,171,4411,12,Návrhy Poslanecké sněmovny na propůjčení nebo udělení státních vyznamenání,Organizační výbor,,,2016-05-26 14:30:40
9873,171,4412,13,,,569.0,6218.0,2016-05-25 15:32:31
9874,171,4413,13,,,678.0,6204.0,2016-05-25 15:48:49
9876,171,4415,13,,,564.0,5513.0,2016-05-25 16:34:39
9877,171,4416,13,,,501.0,346.0,2016-05-25 16:34:35
9878,171,4417,13,,,501.0,5934.0,2016-05-25 16:47:29
9879,171,4418,13,,,686.0,5314.0,2016-05-25 17:59:29
9880,171,4419,13,,,785.0,5310.0,2016-05-25 18:18:05
9883,171,4422,13,,,745.0,6181.0,2016-05-26 12:56:12
9894,171,4433,13,,,699.0,6208.0,2016-05-27 09:27:11
9899,171,4438,13,,,699.0,6208.0,2016-05-30 11:19:34
9910,171,4449,13,,,608.0,5506.0,2016-05-30 19:32:56
9911,171,4450,13,,,609.0,5506.0,2016-05-30 19:34:21
9912,171,4451,13,,,608.0,5911.0,2016-05-31 10:46:37
9913,171,4452,13,,,608.0,5911.0,2016-05-31 10:48:37
9914,171,4453,13,,,608.0,5476.0,2016-05-31 10:56:30
9915,171,4454,13,,,608.0,6178.0,2016-05-31 11:01:31
9916,171,4455,13,,,750.0,5969.0,2016-05-31 13:28:47
9917,171,4456,13,,,751.0,5969.0,2016-05-31 13:30:02
9918,171,4457,13,,,608.0,6211.0,2016-05-31 14:08:41
9920,171,4459,13,,,608.0,6211.0,2016-05-31 14:10:07
9921,171,4460,13,,,608.0,6211.0,2016-05-31 14:10:33
9922,171,4461,13,,,608.0,6211.0,2016-05-31 14:10:53
9923,171,4462,13,,,609.0,6211.0,2016-05-31 14:11:36
9924,171,4463,13,,,608.0,6211.0,2016-05-31 14:13:00
9925,171,4464,13,,,750.0,6284.0,2016-05-31 14:35:42
9927,171,4466,13,,,608.0,6232.0,2016-05-31 15:06:22
9931,171,4470,13,,,747.0,5310.0,2016-05-31 15:15:40
9932,171,4471,13,,,747.0,5310.0,2016-05-31 15:19:06
9933,171,4472,13,,,747.0,5310.0,2016-05-31 15:21:30
9934,171,4473,13,,,608.0,6232.0,2016-05-31 15:23:48
9935,171,4474,13,,,699.0,6268.0,2016-05-31 15:44:57
9936,171,4475,13,,,699.0,5502.0,2016-05-31 16:17:10
9938,171,4477,13,,,724.0,6235.0,2016-05-31 17:04:48
9939,171,4478,13,,,608.0,6211.0,2016-05-31 17:07:33
9941,171,4480,13,,,699.0,6178.0,2016-05-31 17:37:06
9942,171,4481,13,,,699.0,6178.0,2016-05-31 17:37:41
9944,171,4483,13,,,699.0,6232.0,2016-05-31 18:32:28
9945,171,4484,13,,,699.0,6232.0,2016-05-31 20:44:27
9950,171,4489,13,,,699.0,6178.0,2016-06-01 09:06:23
9951,171,4490,13,,,699.0,6170.0,2016-06-01 09:07:31
9952,171,4491,13,,,699.0,6178.0,2016-06-01 10:11:34
9955,171,4494,13,,,568.0,5314.0,2016-06-01 11:08:29
9956,171,4495,13,,,568.0,6226.0,2016-06-01 12:06:55
9957,171,4496,13,,,569.0,6226.0,2016-06-01 12:09:01
9958,171,4497,13,,,699.0,6182.0,2016-06-01 13:04:51
9959,171,4498,13,,,568.0,6191.0,2016-06-01 13:59:55
9960,171,4499,13,,,569.0,6191.0,2016-06-01 14:07:19
9961,171,4500,13,,,569.0,6191.0,2016-06-01 14:08:00
9962,171,4501,13,,,569.0,5314.0,2016-06-01 14:28:28
9963,171,4502,13,,,569.0,5314.0,2016-06-01 14:28:29
9964,171,4503,13,,,569.0,5969.0,2016-06-01 14:52:23
9965,171,4504,13,,,569.0,5969.0,2016-06-01 14:54:16
9966,171,4505,13,,,699.0,5891.0,2016-06-01 17:19:06
9967,171,4506,13,,,588.0,5955.0,2016-06-02 09:20:31
9968,171,4507,13,,,658.0,5955.0,2016-06-02 09:20:32
9973,171,4512,13,,,686.0,6141.0,2016-06-02 15:10:43
9974,171,4513,13,,,732.0,6187.0,2016-06-02 15:50:45
9975,171,4514,13,,,782.0,6235.0,2016-06-02 20:12:16
9978,171,4517,13,,,724.0,5402.0,2016-06-03 11:40:09
9987,171,4526,13,,,706.0,5975.0,2016-06-07 13:50:17
9989,171,4528,13,,,724.0,6212.0,2016-06-08 08:59:17
9990,171,4529,13,,,723.0,6007.0,2016-06-08 13:21:24
9991,171,4530,13,,,706.0,6007.0,2016-06-08 13:31:28
9993,171,4532,13,,,723.0,5975.0,2016-06-08 14:26:53
10013,171,4552,13,,,495.0,6236.0,2016-06-09 12:37:30
10046,171,4585,13,,,666.0,6235.0,2016-06-17 09:27:28
10047,171,4586,13,,,666.0,6235.0,2016-06-17 09:28:15
10051,171,4590,13,,,712.0,346.0,2016-06-20 10:25:44
10052,171,4591,13,,,723.0,346.0,2016-06-20 10:43:45
10053,171,4592,13,,,592.0,6178.0,2016-06-20 10:49:13
10059,171,4598,13,,,724.0,5718.0,2016-06-21 18:15:24
10064,171,4603,13,,,783.0,6225.0,2016-06-23 08:58:24
10073,171,4612,13,,,712.0,6227.0,2016-06-23 12:47:24
10074,171,4613,13,,,616.0,6227.0,2016-06-23 12:53:24
10080,171,4619,13,,,564.0,6280.0,2016-06-24 08:54:23
10091,171,4630,13,,,592.0,6178.0,2016-06-27 10:39:29
10093,171,4632,13,,,699.0,6178.0,2016-06-27 11:01:39
10094,171,4633,13,,,592.0,4778.0,2016-06-27 12:37:46
10102,171,4641,13,,,403.0,5520.0,2016-06-28 12:53:45
10109,171,4648,13,,,592.0,6178.0,2016-06-28 14:54:20
10110,171,4649,13,,,712.0,6217.0,2016-06-28 16:21:24
10111,171,4650,13,,,699.0,6182.0,2016-06-28 17:54:23
10112,171,4651,13,,,699.0,6182.0,2016-06-28 18:04:18
10113,171,4652,13,,,712.0,5310.0,2016-06-28 18:15:54
10114,171,4653,13,,,724.0,6212.0,2016-06-28 19:00:48
10115,171,4654,13,,,564.0,5926.0,2016-06-29 09:12:23
10116,171,4655,13,,,564.0,4.0,2016-06-29 09:31:15
10117,171,4656,13,,,642.0,6168.0,2016-06-29 10:24:43
10120,171,4659,13,,,699.0,5520.0,2016-06-29 13:05:17
10121,171,4660,13,,,564.0,5520.0,2016-06-29 13:42:19
10123,171,4662,13,,,216.0,6279.0,2016-06-29 14:33:55
10124,171,4663,12,Návrh usnesení k informaci vlády o postupu ve věci nevýhodné privatizace OKD (bod.216),Leo Luzar,,,2016-06-29 14:43:03
10128,171,4667,12,"Návrh na udělování Pamětní medaile „Za zásluhy o parlamentní demokracii"", vyznamenání Poslanecké sněmovny PČR",Organizační výbor,0.0,,2016-06-29 17:53:19
10136,171,4675,13,,,699.0,6157.0,2016-07-01 10:33:23
10137,171,4676,12,"Zpráva o činnosti Stálé komise PS pro kontrolu použití odposlechu a záznamu telekomunikačního provozu, použití sledování osob a věcí a rušení provozu elektronických komunikací za rok 2015",SK KPO,,,2016-07-01 10:53:57
10147,171,4686,13,,,642.0,6079.0,2016-07-11 12:16:29
10150,171,4689,13,,,642.0,6176.0,2016-07-12 14:05:56
10152,171,4691,13,,,712.0,5310.0,2016-07-12 14:43:42
10153,171,4692,13,,,752.0,6191.0,2016-07-12 14:52:33
10154,171,4693,13,,,699.0,6157.0,2016-07-12 18:33:38
10156,171,4695,13,,,752.0,6210.0,2016-07-13 08:54:58
10157,171,4696,13,,,752.0,6191.0,2016-07-13 09:20:38
10203,171,4742,13,,,412.0,5272.0,2016-08-03 09:28:32
10204,171,4743,13,,,413.0,5272.0,2016-08-03 09:30:19
10214,171,4753,12,Závěrečná doporučení Výboru OSN pro práva osob se zdravotním postižením k úvodní zprávě České republiky,Vlada CR,,,2016-08-17 08:49:00
10215,171,4754,13,,,683.0,6143.0,2016-08-17 10:49:04
10230,171,4769,13,,,642.0,6168.0,2016-08-24 16:38:49
10247,171,4786,13,,,723.0,6185.0,2016-08-30 09:12:59
10248,171,4787,13,,,723.0,6185.0,2016-08-30 09:17:40
10249,171,4788,13,,,723.0,6185.0,2016-08-30 09:28:53
10250,171,4789,13,,,723.0,6185.0,2016-08-30 09:31:42
10253,171,4792,12,Návrh časového harmonogramu projednávání vládního návrhu zákona o státním rozpočtu České republiky na rok 2017 a střednědobých výdajových rámců na léta 2018 a 2019 v Poslanecké sněmovně a jejích orgánech,Rozpočtový výbor,0.0,1118.0,2016-08-31 10:20:58
10254,171,4793,13,,,753.0,6168.0,2016-08-31 11:33:17
10275,171,4814,13,,,724.0,6165.0,2016-09-02 08:11:22
10278,171,4817,13,,,588.0,6168.0,2016-09-02 09:58:33
10280,171,4819,13,,,839.0,377.0,2016-09-02 13:40:22
10282,171,4821,13,,,724.0,6165.0,2016-09-02 15:33:23
10288,171,4827,13,,,642.0,6225.0,2016-09-06 09:40:22
10289,171,4828,13,,,723.0,6225.0,2016-09-06 09:40:22
10290,171,4829,13,,,783.0,6225.0,2016-09-06 09:40:23
10294,171,4833,13,,,841.0,6176.0,2016-09-06 12:20:56
10295,171,4834,13,,,783.0,5520.0,2016-09-06 13:18:17
10296,171,4835,13,,,724.0,6235.0,2016-09-06 16:13:19
10297,171,4836,13,,,801.0,6236.0,2016-09-06 16:36:22
10298,171,4837,13,,,412.0,6186.0,2016-09-06 16:46:49
10304,171,4843,13,,,723.0,6209.0,2016-09-07 10:58:52
10305,171,4844,13,,,723.0,6209.0,2016-09-07 11:02:34
10306,171,4845,13,,,783.0,6225.0,2016-09-07 11:06:22
10307,171,4846,13,,,783.0,6225.0,2016-09-07 11:06:23
10308,171,4847,13,,,411.0,5969.0,2016-09-07 13:07:13
10309,171,4848,13,,,411.0,5969.0,2016-09-07 13:09:58
10310,171,4849,13,,,411.0,5969.0,2016-09-07 13:11:01
10311,171,4850,13,,,411.0,5969.0,2016-09-07 13:12:00
10312,171,4851,13,,,412.0,5969.0,2016-09-07 13:16:01
10313,171,4852,13,,,413.0,5969.0,2016-09-07 13:17:01
10314,171,4853,13,,,597.0,6172.0,2016-09-07 14:14:42
10315,171,4854,13,,,783.0,6225.0,2016-09-07 15:16:22
10316,171,4855,13,,,747.0,5502.0,2016-09-07 16:59:19
10318,171,4857,13,,,683.0,6211.0,2016-09-07 17:23:46
10319,171,4858,13,,,650.0,6221.0,2016-09-07 17:30:56
10320,171,4859,13,,,642.0,6221.0,2016-09-07 17:33:36
10322,171,4861,13,,,706.0,5964.0,2016-09-08 07:16:23
10323,171,4862,13,,,706.0,5964.0,2016-09-08 07:16:23
10324,171,4863,13,,,706.0,5964.0,2016-09-08 07:16:24
10325,171,4864,13,,,706.0,5964.0,2016-09-08 10:41:23
10342,171,4881,13,,,723.0,6209.0,2016-09-09 15:06:27
10343,171,4882,13,,,723.0,6185.0,2016-09-12 09:23:02
10344,171,4883,13,,,723.0,5917.0,2016-09-12 11:07:22
10345,171,4884,13,,,723.0,5917.0,2016-09-12 11:07:23
10346,171,4885,13,,,723.0,5917.0,2016-09-12 11:07:23
10347,171,4886,13,,,642.0,5513.0,2016-09-12 12:33:36
10350,171,4889,13,,,712.0,5282.0,2016-09-12 21:15:25
10351,171,4890,13,,,723.0,6207.0,2016-09-12 22:40:22
10353,171,4892,13,,,723.0,5314.0,2016-09-13 09:08:22
10354,171,4893,13,,,706.0,6225.0,2016-09-13 09:23:22
